,home_shot,away_shot,home_possession,away_possession,home_pass_success,away_pass_success,home_dribbles,away_dribbles,home_aerials_won,away_aerials_won,home_tackles,away_tackles,home_corners,away_corners,home_dispossessed,away_dispossessed,home_missing_player,away_missing_player,home_missing_player_rating,away_missing_player_rating,home,away,half_home_score,half_away_score,full_home_score,full_away_score,kick_off,date,matchup_home_goals,matchup_away_goals,matchup_home_wins,matchup_draw,matchup_away_wins,home_total_att,away_total_att,home_open_att,away_open_att,home_set_att,away_set_att,home_counter_att,away_counter_att,home_pk_att,away_pk_att,home_own_att,away_own_att,home_total_passes,away_total_passes,home_crosses_passes,away_crosses_passes,home_long_balls,away_long_balls,home_short_passes,away_short_passes
172,10,10,45,55,76,81,15,12,16,17,19,22,2,6,19,4,3,6,6.85,6.59,Rennes,Reims,2 , 0,3 , 1,19:00,"Jmos, 02-Apr-16",9,9,Won (50%),Drew (17%),Won (33%),10,10,8,6,2,4,0,0,0,0,0,0,449,551,4,20,67,54,378,474
173,16,14,35.1,64.9,72,81,6,7,16,10,10,18,6,5,13,9,5,7,6.68,6.64,Angers,Troyes,0 , 0,1 , 0,19:00,"Jmos, 19-Sep-15",8,14,Won (0%),Drew (33%),Won (67%),16,14,14,12,1,2,0,0,1,0,0,0,302,554,21,20,59,85,222,449
174,14,7,51.3,48.7,83,81,15,10,15,12,18,19,6,2,11,13,2,4,6.73,6.52,Lorient,Angers,0 , 1,3 , 1,19:00,"Jmos, 12-Sep-15",4,5,Won (17%),Drew (50%),Won (33%),14,7,10,5,3,2,1,0,0,0,0,0,546,519,24,11,76,77,444,430
175,10,12,51.1,48.9,70,72,11,8,21,17,23,23,3,5,23,14,5,2,6.96,7.02,Lille,Marseille,0 , 1,1 , 2,16:00,"Jpl, 25-Okt-15",2,7,Won (17%),Drew (33%),Won (50%),10,12,6,9,4,3,0,0,0,0,0,0,386,367,16,21,65,68,305,277
176,10,8,59.7,40.3,81,69,10,2,21,25,15,21,4,4,17,9,7,3,6.76,6.68,Monaco,Caen,0 , 0,1 , 1,18:00,"Jtan, 02-Des-15",7,8,Won (17%),Drew (50%),Won (33%),10,8,9,6,1,2,0,0,0,0,0,0,600,402,25,24,67,81,508,297
177,12,19,48.3,51.7,79,78,9,14,6,21,16,17,8,7,8,14,5,14,6.65,6.76,Troyes,Rennes,2 , 3,2 , 4,19:00,"Jmos, 16-Jan-16",9,10,Won (17%),Drew (50%),Won (33%),12,19,9,12,3,5,0,0,0,2,0,0,483,516,29,16,67,82,385,418
178,16,8,62.9,37.1,77,63,6,5,18,26,11,8,5,4,5,6,1,4,6.63,6.59,GFC Ajaccio,Montpellier,0 , 2,0 , 4,19:00,"Jmos, 30-Jan-16",3,0,Won (100%),Drew (0%),Won (0%),16,8,12,5,4,2,0,0,0,1,0,0,533,318,30,16,75,74,428,224
179,24,13,55.1,44.9,75,73,6,6,26,23,15,21,14,4,14,9,2,4,6.88,6.94,GFC Ajaccio,Monaco,0 , 1,0 , 1,13:00,"Jpl, 13-Sep-15",2,9,Won (0%),Drew (25%),Won (75%),24,13,18,10,6,2,0,0,0,1,0,0,427,351,44,20,86,68,297,261
180,14,13,48.6,51.4,79,84,14,11,20,18,21,11,5,5,6,13,4,4,6.5,6.8,Reims,Lorient,1 , 0,4 , 1,19:00,"Jmos, 29-Ago-15",4,5,Won (17%),Drew (67%),Won (17%),14,13,10,12,3,1,1,0,0,0,0,0,455,483,12,24,84,62,358,396
181,18,11,45.2,54.8,85,87,17,12,11,16,21,19,6,2,12,14,6,3,6.81,7.23,Marseille,Paris Saint-Germain,1 , 1,1 , 2,20:00,"Jpl, 07-Feb-16",4,13,Won (0%),Drew (0%),Won (100%),18,11,10,11,7,0,1,0,0,0,0,0,501,604,34,7,54,47,412,543
182,16,11,54.3,45.7,76,70,8,8,39,13,28,29,5,4,18,20,3,9,6.77,6.62,Bordeaux,Troyes,0 , 0,1 , 0,16:00,"Jpl, 25-Okt-15",5,5,Won (33%),Drew (33%),Won (33%),16,11,9,9,7,2,0,0,0,0,0,0,502,420,25,13,75,93,401,313
183,18,9,60.5,39.5,82,68,7,10,23,16,24,24,6,3,21,21,6,6,6.82,6.6,Bordeaux,Toulouse,0 , 1,1 , 1,13:00,"Jpl, 20-Sep-15",9,7,Won (50%),Drew (17%),Won (33%),18,9,13,4,5,4,0,1,0,0,0,0,480,313,29,15,69,60,382,238
184,12,19,57.9,42.1,85,82,7,10,6,7,24,19,5,7,11,18,7,7,6.63,6.76,Troyes,Lorient,0 , 1,0 , 1,19:00,"Jmos, 27-Feb-16",10,12,Won (17%),Drew (33%),Won (50%),12,19,11,15,1,4,0,0,0,0,0,0,589,431,22,19,67,63,499,349
185,10,11,50.2,49.8,80,82,17,14,13,11,29,29,5,3,17,23,6,2,6.74,6.58,Rennes,Marseille,0 , 1,0 , 1,20:00,"Alh, 03-Des-15",7,8,Won (33%),Drew (50%),Won (17%),10,11,8,3,2,6,0,2,0,0,0,0,464,457,23,13,52,62,389,381
186,12,4,44,56,79,81,9,15,18,10,22,18,6,5,13,5,5,7,6.66,6.89,Montpellier,Marseille,0 , 0,0 , 1,20:00,"Jnne, 02-Feb-16",8,10,Won (33%),Drew (17%),Won (50%),12,4,9,3,2,1,1,0,0,0,0,0,413,522,26,12,61,64,324,445
